A: 25
V: 227
D: 7
T: 8
O: 5

Avioes: 

Aviao 	 Capacidade 	 Consumo 	 Velocidade

Aviao 0 	 174 	 2700.00 	 830.00
Aviao 1 	 174 	 2700.00 	 830.00
Aviao 2 	 174 	 2700.00 	 830.00
Aviao 3 	 174 	 2700.00 	 830.00
Aviao 4 	 174 	 2700.00 	 830.00
Aviao 5 	 272 	 7100.00 	 830.00
Aviao 6 	 272 	 7100.00 	 830.00
Aviao 7 	 272 	 7100.00 	 830.00
Aviao 8 	 70 	 800.00 	 500.00
Aviao 9 	 70 	 800.00 	 500.00
Aviao 10 	 70 	 800.00 	 500.00
Aviao 11 	 70 	 800.00 	 500.00
Aviao 12 	 118 	 2300.00 	 830.00
Aviao 13 	 118 	 2300.00 	 830.00
Aviao 14 	 118 	 2300.00 	 830.00
Aviao 15 	 118 	 2300.00 	 830.00
Aviao 16 	 118 	 2300.00 	 830.00
Aviao 17 	 118 	 2300.00 	 830.00
Aviao 18 	 118 	 2300.00 	 830.00
Aviao 19 	 118 	 2300.00 	 830.00
Aviao 20 	 118 	 2300.00 	 830.00
Aviao 21 	 118 	 2300.00 	 830.00
Aviao 22 	 118 	 2300.00 	 830.00
Aviao 23 	 118 	 2300.00 	 830.00
Aviao 24 	 118 	 2300.00 	 830.00

Voos: 

Voo 	 Distancia 	 Demanda
Voo 158/Dia 0: 0 	Voo 158/Dia 1: 0 	Voo 158/Dia 2: 0 	Voo 158/Dia 3: 0 	Voo 158/Dia 4: 0 	Voo 158/Dia 5: 1 	Voo 158/Dia 6: 0 	
Voo 159/Dia 0: 1 	Voo 159/Dia 1: 0 	Voo 159/Dia 2: 0 	Voo 159/Dia 3: 0 	Voo 159/Dia 4: 0 	Voo 159/Dia 5: 0 	Voo 159/Dia 6: 0 	
Voo 160/Dia 0: 0 	Voo 160/Dia 1: 1 	Voo 160/Dia 2: 0 	Voo 160/Dia 3: 0 	Voo 160/Dia 4: 0 	Voo 160/Dia 5: 0 	Voo 160/Dia 6: 0 	
Voo 161/Dia 0: 0 	Voo 161/Dia 1: 0 	Voo 161/Dia 2: 1 	Voo 161/Dia 3: 0 	Voo 161/Dia 4: 0 	Voo 161/Dia 5: 0 	Voo 161/Dia 6: 0 	
Voo 162/Dia 0: 0 	Voo 162/Dia 1: 0 	Voo 162/Dia 2: 0 	Voo 162/Dia 3: 1 	Voo 162/Dia 4: 0 	Voo 162/Dia 5: 0 	Voo 162/Dia 6: 0 	
Voo 163/Dia 0: 0 	Voo 163/Dia 1: 0 	Voo 163/Dia 2: 0 	Voo 163/Dia 3: 0 	Voo 163/Dia 4: 1 	Voo 163/Dia 5: 0 	Voo 163/Dia 6: 0 	
Voo 164/Dia 0: 0 	Voo 164/Dia 1: 0 	Voo 164/Dia 2: 0 	Voo 164/Dia 3: 0 	Voo 164/Dia 4: 0 	Voo 164/Dia 5: 1 	Voo 164/Dia 6: 0 	
Voo 165/Dia 0: 0 	Voo 165/Dia 1: 0 	Voo 165/Dia 2: 0 	Voo 165/Dia 3: 0 	Voo 165/Dia 4: 0 	Voo 165/Dia 5: 0 	Voo 165/Dia 6: 1 	
Voo 166/Dia 0: 0 	Voo 166/Dia 1: 0 	Voo 166/Dia 2: 0 	Voo 166/Dia 3: 0 	Voo 166/Dia 4: 0 	Voo 166/Dia 5: 0 	Voo 166/Dia 6: 1 	
Voo 167/Dia 0: 0 	Voo 167/Dia 1: 0 	Voo 167/Dia 2: 1 	Voo 167/Dia 3: 0 	Voo 167/Dia 4: 0 	Voo 167/Dia 5: 0 	Voo 167/Dia 6: 0 	
Voo 168/Dia 0: 0 	Voo 168/Dia 1: 0 	Voo 168/Dia 2: 0 	Voo 168/Dia 3: 1 	Voo 168/Dia 4: 0 	Voo 168/Dia 5: 0 	Voo 168/Dia 6: 0 	
Voo 169/Dia 0: 0 	Voo 169/Dia 1: 0 	Voo 169/Dia 2: 0 	Voo 169/Dia 3: 0 	Voo 169/Dia 4: 1 	Voo 169/Dia 5: 0 	Voo 169/Dia 6: 0 	
Voo 170/Dia 0: 0 	Voo 170/Dia 1: 0 	Voo 170/Dia 2: 0 	Voo 170/Dia 3: 0 	Voo 170/Dia 4: 0 	Voo 170/Dia 5: 1 	Voo 170/Dia 6: 0 	
Voo 171/Dia 0: 0 	Voo 171/Dia 1: 0 	Voo 171/Dia 2: 1 	Voo 171/Dia 3: 0 	Voo 171/Dia 4: 0 	Voo 171/Dia 5: 0 	Voo 171/Dia 6: 0 	
Voo 172/Dia 0: 0 	Voo 172/Dia 1: 0 	Voo 172/Dia 2: 0 	Voo 172/Dia 3: 1 	Voo 172/Dia 4: 0 	Voo 172/Dia 5: 0 	Voo 172/Dia 6: 0 	
Voo 173/Dia 0: 0 	Voo 173/Dia 1: 0 	Voo 173/Dia 2: 0 	Voo 173/Dia 3: 0 	Voo 173/Dia 4: 1 	Voo 173/Dia 5: 0 	Voo 173/Dia 6: 0 	
Voo 174/Dia 0: 0 	Voo 174/Dia 1: 0 	Voo 174/Dia 2: 0 	Voo 174/Dia 3: 0 	Voo 174/Dia 4: 0 	Voo 174/Dia 5: 1 	Voo 174/Dia 6: 0 	
Voo 175/Dia 0: 0 	Voo 175/Dia 1: 0 	Voo 175/Dia 2: 0 	Voo 175/Dia 3: 0 	Voo 175/Dia 4: 0 	Voo 175/Dia 5: 0 	Voo 175/Dia 6: 1 	
Voo 176/Dia 0: 0 	Voo 176/Dia 1: 1 	Voo 176/Dia 2: 0 	Voo 176/Dia 3: 0 	Voo 176/Dia 4: 0 	Voo 176/Dia 5: 0 	Voo 176/Dia 6: 0 	
Voo 177/Dia 0: 0 	Voo 177/Dia 1: 0 	Voo 177/Dia 2: 1 	Voo 177/Dia 3: 0 	Voo 177/Dia 4: 0 	Voo 177/Dia 5: 0 	Voo 177/Dia 6: 0 	
Voo 178/Dia 0: 0 	Voo 178/Dia 1: 0 	Voo 178/Dia 2: 0 	Voo 178/Dia 3: 1 	Voo 178/Dia 4: 0 	Voo 178/Dia 5: 0 	Voo 178/Dia 6: 0 	
Voo 179/Dia 0: 0 	Voo 179/Dia 1: 0 	Voo 179/Dia 2: 0 	Voo 179/Dia 3: 0 	Voo 179/Dia 4: 1 	Voo 179/Dia 5: 0 	Voo 179/Dia 6: 0 	
Voo 180/Dia 0: 0 	Voo 180/Dia 1: 0 	Voo 180/Dia 2: 0 	Voo 180/Dia 3: 0 	Voo 180/Dia 4: 0 	Voo 180/Dia 5: 1 	Voo 180/Dia 6: 0 	
Voo 181/Dia 0: 1 	Voo 181/Dia 1: 0 	Voo 181/Dia 2: 0 	Voo 181/Dia 3: 0 	Voo 181/Dia 4: 0 	Voo 181/Dia 5: 0 	Voo 181/Dia 6: 0 	
Voo 182/Dia 0: 1 	Voo 182/Dia 1: 0 	Voo 182/Dia 2: 0 	Voo 182/Dia 3: 0 	Voo 182/Dia 4: 0 	Voo 182/Dia 5: 0 	Voo 182/Dia 6: 0 	
Voo 183/Dia 0: 1 	Voo 183/Dia 1: 0 	Voo 183/Dia 2: 0 	Voo 183/Dia 3: 0 	Voo 183/Dia 4: 0 	Voo 183/Dia 5: 0 	Voo 183/Dia 6: 0 	
Voo 184/Dia 0: 0 	Voo 184/Dia 1: 0 	Voo 184/Dia 2: 1 	Voo 184/Dia 3: 0 	Voo 184/Dia 4: 0 	Voo 184/Dia 5: 0 	Voo 184/Dia 6: 0 	
Voo 185/Dia 0: 0 	Voo 185/Dia 1: 0 	Voo 185/Dia 2: 0 	Voo 185/Dia 3: 1 	Voo 185/Dia 4: 0 	Voo 185/Dia 5: 0 	Voo 185/Dia 6: 0 	
Voo 186/Dia 0: 0 	Voo 186/Dia 1: 0 	Voo 186/Dia 2: 0 	Voo 186/Dia 3: 0 	Voo 186/Dia 4: 1 	Voo 186/Dia 5: 0 	Voo 186/Dia 6: 0 	
Voo 187/Dia 0: 0 	Voo 187/Dia 1: 0 	Voo 187/Dia 2: 0 	Voo 187/Dia 3: 0 	Voo 187/Dia 4: 0 	Voo 187/Dia 5: 1 	Voo 187/Dia 6: 0 	
Voo 188/Dia 0: 0 	Voo 188/Dia 1: 1 	Voo 188/Dia 2: 0 	Voo 188/Dia 3: 0 	Voo 188/Dia 4: 0 	Voo 188/Dia 5: 0 	Voo 188/Dia 6: 0 	
Voo 189/Dia 0: 0 	Voo 189/Dia 1: 1 	Voo 189/Dia 2: 0 	Voo 189/Dia 3: 0 	Voo 189/Dia 4: 0 	Voo 189/Dia 5: 0 	Voo 189/Dia 6: 0 	
Voo 190/Dia 0: 0 	Voo 190/Dia 1: 0 	Voo 190/Dia 2: 1 	Voo 190/Dia 3: 0 	Voo 190/Dia 4: 0 	Voo 190/Dia 5: 0 	Voo 190/Dia 6: 0 	
Voo 191/Dia 0: 0 	Voo 191/Dia 1: 0 	Voo 191/Dia 2: 0 	Voo 191/Dia 3: 1 	Voo 191/Dia 4: 0 	Voo 191/Dia 5: 0 	Voo 191/Dia 6: 0 	
Voo 192/Dia 0: 0 	Voo 192/Dia 1: 0 	Voo 192/Dia 2: 0 	Voo 192/Dia 3: 0 	Voo 192/Dia 4: 1 	Voo 192/Dia 5: 0 	Voo 192/Dia 6: 0 	
Voo 193/Dia 0: 0 	Voo 193/Dia 1: 0 	Voo 193/Dia 2: 0 	Voo 193/Dia 3: 0 	Voo 193/Dia 4: 0 	Voo 193/Dia 5: 1 	Voo 193/Dia 6: 0 	
Voo 194/Dia 0: 0 	Voo 194/Dia 1: 0 	Voo 194/Dia 2: 0 	Voo 194/Dia 3: 0 	Voo 194/Dia 4: 0 	Voo 194/Dia 5: 0 	Voo 194/Dia 6: 1 	
Voo 195/Dia 0: 0 	Voo 195/Dia 1: 1 	Voo 195/Dia 2: 0 	Voo 195/Dia 3: 0 	Voo 195/Dia 4: 0 	Voo 195/Dia 5: 0 	Voo 195/Dia 6: 0 	
Voo 196/Dia 0: 0 	Voo 196/Dia 1: 0 	Voo 196/Dia 2: 1 	Voo 196/Dia 3: 0 	Voo 196/Dia 4: 0 	Voo 196/Dia 5: 0 	Voo 196/Dia 6: 0 	
Voo 197/Dia 0: 0 	Voo 197/Dia 1: 0 	Voo 197/Dia 2: 0 	Voo 197/Dia 3: 1 	Voo 197/Dia 4: 0 	Voo 197/Dia 5: 0 	Voo 197/Dia 6: 0 	
Voo 198/Dia 0: 0 	Voo 198/Dia 1: 0 	Voo 198/Dia 2: 0 	Voo 198/Dia 3: 0 	Voo 198/Dia 4: 1 	Voo 198/Dia 5: 0 	Voo 198/Dia 6: 0 	
Voo 199/Dia 0: 0 	Voo 199/Dia 1: 0 	Voo 199/Dia 2: 0 	Voo 199/Dia 3: 0 	Voo 199/Dia 4: 0 	Voo 199/Dia 5: 1 	Voo 199/Dia 6: 0 	
Voo 200/Dia 0: 0 	Voo 200/Dia 1: 0 	Voo 200/Dia 2: 0 	Voo 200/Dia 3: 0 	Voo 200/Dia 4: 0 	Voo 200/Dia 5: 0 	Voo 200/Dia 6: 1 	
Voo 201/Dia 0: 0 	Voo 201/Dia 1: 1 	Voo 201/Dia 2: 0 	Voo 201/Dia 3: 0 	Voo 201/Dia 4: 0 	Voo 201/Dia 5: 0 	Voo 201/Dia 6: 0 	
Voo 202/Dia 0: 1 	Voo 202/Dia 1: 0 	Voo 202/Dia 2: 0 	Voo 202/Dia 3: 0 	Voo 202/Dia 4: 0 	Voo 202/Dia 5: 0 	Voo 202/Dia 6: 0 	
Voo 203/Dia 0: 0 	Voo 203/Dia 1: 1 	Voo 203/Dia 2: 0 	Voo 203/Dia 3: 0 	Voo 203/Dia 4: 0 	Voo 203/Dia 5: 0 	Voo 203/Dia 6: 0 	
Voo 204/Dia 0: 0 	Voo 204/Dia 1: 0 	Voo 204/Dia 2: 0 	Voo 204/Dia 3: 0 	Voo 204/Dia 4: 0 	Voo 204/Dia 5: 1 	Voo 204/Dia 6: 0 	
Voo 205/Dia 0: 0 	Voo 205/Dia 1: 1 	Voo 205/Dia 2: 0 	Voo 205/Dia 3: 0 	Voo 205/Dia 4: 0 	Voo 205/Dia 5: 0 	Voo 205/Dia 6: 0 	
Voo 206/Dia 0: 1 	Voo 206/Dia 1: 0 	Voo 206/Dia 2: 0 	Voo 206/Dia 3: 0 	Voo 206/Dia 4: 0 	Voo 206/Dia 5: 0 	Voo 206/Dia 6: 0 	
Voo 207/Dia 0: 0 	Voo 207/Dia 1: 1 	Voo 207/Dia 2: 0 	Voo 207/Dia 3: 0 	Voo 207/Dia 4: 0 	Voo 207/Dia 5: 0 	Voo 207/Dia 6: 0 	
Voo 208/Dia 0: 0 	Voo 208/Dia 1: 0 	Voo 208/Dia 2: 1 	Voo 208/Dia 3: 0 	Voo 208/Dia 4: 0 	Voo 208/Dia 5: 0 	Voo 208/Dia 6: 0 	
Voo 209/Dia 0: 0 	Voo 209/Dia 1: 0 	Voo 209/Dia 2: 0 	Voo 209/Dia 3: 1 	Voo 209/Dia 4: 0 	Voo 209/Dia 5: 0 	Voo 209/Dia 6: 0 	
Voo 210/Dia 0: 0 	Voo 210/Dia 1: 0 	Voo 210/Dia 2: 0 	Voo 210/Dia 3: 0 	Voo 210/Dia 4: 1 	Voo 210/Dia 5: 0 	Voo 210/Dia 6: 0 	
Voo 211/Dia 0: 0 	Voo 211/Dia 1: 0 	Voo 211/Dia 2: 0 	Voo 211/Dia 3: 0 	Voo 211/Dia 4: 0 	Voo 211/Dia 5: 1 	Voo 211/Dia 6: 0 	
Voo 212/Dia 0: 0 	Voo 212/Dia 1: 1 	Voo 212/Dia 2: 0 	Voo 212/Dia 3: 0 	Voo 212/Dia 4: 0 	Voo 212/Dia 5: 0 	Voo 212/Dia 6: 0 	
Voo 213/Dia 0: 0 	Voo 213/Dia 1: 0 	Voo 213/Dia 2: 1 	Voo 213/Dia 3: 0 	Voo 213/Dia 4: 0 	Voo 213/Dia 5: 0 	Voo 213/Dia 6: 0 	
Voo 214/Dia 0: 0 	Voo 214/Dia 1: 0 	Voo 214/Dia 2: 0 	Voo 214/Dia 3: 1 	Voo 214/Dia 4: 0 	Voo 214/Dia 5: 0 	Voo 214/Dia 6: 0 	
Voo 215/Dia 0: 0 	Voo 215/Dia 1: 0 	Voo 215/Dia 2: 0 	Voo 215/Dia 3: 0 	Voo 215/Dia 4: 1 	Voo 215/Dia 5: 0 	Voo 215/Dia 6: 0 	
Voo 216/Dia 0: 0 	Voo 216/Dia 1: 0 	Voo 216/Dia 2: 0 	Voo 216/Dia 3: 0 	Voo 216/Dia 4: 0 	Voo 216/Dia 5: 1 	Voo 216/Dia 6: 0 	
Voo 217/Dia 0: 0 	Voo 217/Dia 1: 0 	Voo 217/Dia 2: 0 	Voo 217/Dia 3: 0 	Voo 217/Dia 4: 0 	Voo 217/Dia 5: 0 	Voo 217/Dia 6: 1 	
Voo 218/Dia 0: 0 	Voo 218/Dia 1: 0 	Voo 218/Dia 2: 1 	Voo 218/Dia 3: 0 	Voo 218/Dia 4: 0 	Voo 218/Dia 5: 0 	Voo 218/Dia 6: 0 	
Voo 219/Dia 0: 0 	Voo 219/Dia 1: 0 	Voo 219/Dia 2: 0 	Voo 219/Dia 3: 1 	Voo 219/Dia 4: 0 	Voo 219/Dia 5: 0 	Voo 219/Dia 6: 0 	
Voo 220/Dia 0: 0 	Voo 220/Dia 1: 0 	Voo 220/Dia 2: 0 	Voo 220/Dia 3: 0 	Voo 220/Dia 4: 1 	Voo 220/Dia 5: 0 	Voo 220/Dia 6: 0 	
Voo 221/Dia 0: 0 	Voo 221/Dia 1: 0 	Voo 221/Dia 2: 0 	Voo 221/Dia 3: 0 	Voo 221/Dia 4: 0 	Voo 221/Dia 5: 1 	Voo 221/Dia 6: 0 	
Voo 222/Dia 0: 0 	Voo 222/Dia 1: 0 	Voo 222/Dia 2: 0 	Voo 222/Dia 3: 0 	Voo 222/Dia 4: 0 	Voo 222/Dia 5: 0 	Voo 222/Dia 6: 1 	
Voo 223/Dia 0: 1 	Voo 223/Dia 1: 0 	Voo 223/Dia 2: 0 	Voo 223/Dia 3: 0 	Voo 223/Dia 4: 0 	Voo 223/Dia 5: 0 	Voo 223/Dia 6: 0 	
Voo 224/Dia 0: 0 	Voo 224/Dia 1: 1 	Voo 224/Dia 2: 0 	Voo 224/Dia 3: 0 	Voo 224/Dia 4: 0 	Voo 224/Dia 5: 0 	Voo 224/Dia 6: 0 	
Voo 225/Dia 0: 0 	Voo 225/Dia 1: 0 	Voo 225/Dia 2: 0 	Voo 225/Dia 3: 0 	Voo 225/Dia 4: 0 	Voo 225/Dia 5: 1 	Voo 225/Dia 6: 0 	
Voo 226/Dia 0: 0 	Voo 226/Dia 1: 0 	Voo 226/Dia 2: 0 	Voo 226/Dia 3: 0 	Voo 226/Dia 4: 0 	Voo 226/Dia 5: 1 	Voo 226/Dia 6: 0 	


Demanda por voos do Trecho X no dia Y

Trecho 0/Dia 0: 118 	Trecho 0/Dia 1: 354 	Trecho 0/Dia 2: 460 	Trecho 0/Dia 3: 472 	Trecho 0/Dia 4: 472 	Trecho 0/Dia 5: 472 	Trecho 0/Dia 6: 236 	
Trecho 1/Dia 0: 118 	Trecho 1/Dia 1: 342 	Trecho 1/Dia 2: 472 	Trecho 1/Dia 3: 472 	Trecho 1/Dia 4: 472 	Trecho 1/Dia 5: 472 	Trecho 1/Dia 6: 236 	
Trecho 2/Dia 0: 424 	Trecho 2/Dia 1: 778 	Trecho 2/Dia 2: 566 	Trecho 2/Dia 3: 566 	Trecho 2/Dia 4: 554 	Trecho 2/Dia 5: 448 	Trecho 2/Dia 6: 342 	
Trecho 3/Dia 0: 354 	Trecho 3/Dia 1: 708 	Trecho 3/Dia 2: 708 	Trecho 3/Dia 3: 708 	Trecho 3/Dia 4: 708 	Trecho 3/Dia 5: 708 	Trecho 3/Dia 6: 354 	
Trecho 4/Dia 0: 566 	Trecho 4/Dia 1: 554 	Trecho 4/Dia 2: 566 	Trecho 4/Dia 3: 554 	Trecho 4/Dia 4: 566 	Trecho 4/Dia 5: 554 	Trecho 4/Dia 6: 354 	
Trecho 5/Dia 0: 118 	Trecho 5/Dia 1: 708 	Trecho 5/Dia 2: 708 	Trecho 5/Dia 3: 708 	Trecho 5/Dia 4: 708 	Trecho 5/Dia 5: 708 	Trecho 5/Dia 6: 354 	
Trecho 6/Dia 0: 236 	Trecho 6/Dia 1: 590 	Trecho 6/Dia 2: 354 	Trecho 6/Dia 3: 354 	Trecho 6/Dia 4: 354 	Trecho 6/Dia 5: 460 	Trecho 6/Dia 6: 236 	
Trecho 7/Dia 0: 236 	Trecho 7/Dia 1: 472 	Trecho 7/Dia 2: 354 	Trecho 7/Dia 3: 354 	Trecho 7/Dia 4: 354 	Trecho 7/Dia 5: 590 	Trecho 7/Dia 6: 236 	
Tried aggregator 1 time.
MIP Presolve eliminated 7065 rows and 9412 columns.
MIP Presolve modified 6953 coefficients.
Reduced MIP has 289 rows, 3864 columns, and 7728 nonzeros.
Reduced MIP has 3864 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.02 sec. (15.49 ticks)
Found incumbent of value 4.0331429e+08 after 0.03 sec. (24.42 ticks)
Tried aggregator 1 time.
Reduced MIP has 289 rows, 3864 columns, and 7728 nonzeros.
Reduced MIP has 3864 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.01 sec. (4.47 ticks)
Probing time = 0.01 sec. (3.04 ticks)
Clique table members: 184.
MIP emphasis: balance optimality and feasibility.
MIP search method: dynamic search.
Parallel mode: deterministic, using up to 4 threads.
Root relaxation solution time = 0.01 sec. (2.93 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap

*     0+    0                       4.03314e+08   5.50961e+07            86.34%
*     0+    0                       3.00670e+08   5.50961e+07            81.68%
      0     0        cutoff         3.00670e+08   3.00670e+08      193    0.00%
      0     0        cutoff         3.00670e+08   3.00670e+08      193    0.00%
Elapsed time = 0.06 sec. (41.23 ticks, tree = 0.00 MB, solutions = 2)

Root node processing (before b&c):
  Real time             =    0.06 sec. (41.53 ticks)
Parallel b&c, 4 threads:
  Real time             =    0.00 sec. (0.00 ticks)
  Sync time (average)   =    0.00 sec.
  Wait time (average)   =    0.00 sec.
                          ------------
Total (root+branch&cut) =    0.06 sec. (41.53 ticks)


x[aviao8][voo54] = 1
x[aviao12][voo40] = 1
x[aviao12][voo75] = 1
x[aviao12][voo90] = 1
x[aviao12][voo96] = 1
x[aviao12][voo134] = 1
x[aviao12][voo173] = 1
x[aviao12][voo190] = 1
x[aviao12][voo215] = 1
x[aviao12][voo218] = 1
x[aviao13][voo16] = 1
x[aviao13][voo17] = 1
x[aviao13][voo28] = 1
x[aviao13][voo45] = 1
x[aviao13][voo47] = 1
x[aviao13][voo53] = 1
x[aviao13][voo56] = 1
x[aviao13][voo60] = 1
x[aviao13][voo62] = 1
x[aviao13][voo68] = 1
x[aviao13][voo88] = 1
x[aviao13][voo98] = 1
x[aviao13][voo104] = 1
x[aviao13][voo114] = 1
x[aviao13][voo160] = 1
x[aviao13][voo223] = 1
x[aviao14][voo6] = 1
x[aviao14][voo41] = 1
x[aviao14][voo42] = 1
x[aviao14][voo49] = 1
x[aviao14][voo51] = 1
x[aviao14][voo61] = 1
x[aviao14][voo67] = 1
x[aviao14][voo86] = 1
x[aviao14][voo111] = 1
x[aviao14][voo112] = 1
x[aviao14][voo113] = 1
x[aviao14][voo124] = 1
x[aviao14][voo129] = 1
x[aviao14][voo138] = 1
x[aviao14][voo139] = 1
x[aviao14][voo140] = 1
x[aviao14][voo142] = 1
x[aviao14][voo159] = 1
x[aviao14][voo166] = 1
x[aviao14][voo182] = 1
x[aviao14][voo183] = 1
x[aviao14][voo191] = 1
x[aviao14][voo202] = 1
x[aviao14][voo206] = 1
x[aviao15][voo14] = 1
x[aviao15][voo69] = 1
x[aviao15][voo78] = 1
x[aviao15][voo106] = 1
x[aviao15][voo109] = 1
x[aviao15][voo137] = 1
x[aviao15][voo180] = 1
x[aviao15][voo200] = 1
x[aviao15][voo221] = 1
x[aviao15][voo222] = 1
x[aviao16][voo10] = 1
x[aviao16][voo21] = 1
x[aviao16][voo107] = 1
x[aviao16][voo128] = 1
x[aviao16][voo143] = 1
x[aviao16][voo162] = 1
x[aviao16][voo165] = 1
x[aviao16][voo203] = 1
x[aviao17][voo39] = 1
x[aviao17][voo43] = 1
x[aviao17][voo58] = 1
x[aviao17][voo121] = 1
x[aviao17][voo126] = 1
x[aviao17][voo131] = 1
x[aviao17][voo149] = 1
x[aviao17][voo163] = 1
x[aviao17][voo186] = 1
x[aviao17][voo213] = 1
x[aviao18][voo9] = 1
x[aviao18][voo20] = 1
x[aviao18][voo93] = 1
x[aviao18][voo97] = 1
x[aviao18][voo155] = 1
x[aviao18][voo197] = 1
x[aviao18][voo224] = 1
x[aviao19][voo24] = 1
x[aviao19][voo27] = 1
x[aviao19][voo33] = 1
x[aviao19][voo50] = 1
x[aviao19][voo74] = 1
x[aviao19][voo89] = 1
x[aviao19][voo115] = 1
x[aviao19][voo125] = 1
x[aviao19][voo144] = 1
x[aviao19][voo145] = 1
x[aviao19][voo181] = 1
x[aviao19][voo214] = 1
x[aviao20][voo12] = 1
x[aviao20][voo59] = 1
x[aviao20][voo91] = 1
x[aviao20][voo158] = 1
x[aviao20][voo171] = 1
x[aviao20][voo175] = 1
x[aviao20][voo187] = 1
x[aviao20][voo192] = 1
x[aviao20][voo194] = 1
x[aviao20][voo216] = 1
x[aviao20][voo217] = 1
x[aviao21][voo1] = 1
x[aviao21][voo19] = 1
x[aviao21][voo105] = 1
x[aviao21][voo108] = 1
x[aviao21][voo118] = 1
x[aviao21][voo146] = 1
x[aviao21][voo150] = 1
x[aviao21][voo151] = 1
x[aviao21][voo174] = 1
x[aviao21][voo185] = 1
x[aviao21][voo208] = 1
x[aviao21][voo212] = 1
x[aviao21][voo219] = 1
x[aviao21][voo226] = 1
x[aviao22][voo4] = 1
x[aviao22][voo32] = 1
x[aviao22][voo38] = 1
x[aviao22][voo79] = 1
x[aviao22][voo80] = 1
x[aviao22][voo99] = 1
x[aviao22][voo103] = 1
x[aviao22][voo116] = 1
x[aviao22][voo119] = 1
x[aviao22][voo132] = 1
x[aviao22][voo147] = 1
x[aviao22][voo153] = 1
x[aviao22][voo156] = 1
x[aviao22][voo157] = 1
x[aviao22][voo168] = 1
x[aviao22][voo188] = 1
x[aviao23][voo5] = 1
x[aviao23][voo36] = 1
x[aviao23][voo52] = 1
x[aviao23][voo70] = 1
x[aviao23][voo77] = 1
x[aviao23][voo83] = 1
x[aviao23][voo101] = 1
x[aviao23][voo152] = 1
x[aviao23][voo169] = 1
x[aviao23][voo195] = 1
x[aviao23][voo196] = 1
x[aviao24][voo0] = 1
x[aviao24][voo2] = 1
x[aviao24][voo3] = 1
x[aviao24][voo7] = 1
x[aviao24][voo8] = 1
x[aviao24][voo11] = 1
x[aviao24][voo13] = 1
x[aviao24][voo15] = 1
x[aviao24][voo18] = 1
x[aviao24][voo22] = 1
x[aviao24][voo23] = 1
x[aviao24][voo25] = 1
x[aviao24][voo26] = 1
x[aviao24][voo29] = 1
x[aviao24][voo30] = 1
x[aviao24][voo31] = 1
x[aviao24][voo34] = 1
x[aviao24][voo35] = 1
x[aviao24][voo37] = 1
x[aviao24][voo44] = 1
x[aviao24][voo46] = 1
x[aviao24][voo48] = 1
x[aviao24][voo55] = 1
x[aviao24][voo57] = 1
x[aviao24][voo63] = 1
x[aviao24][voo64] = 1
x[aviao24][voo65] = 1
x[aviao24][voo66] = 1
x[aviao24][voo71] = 1
x[aviao24][voo72] = 1
x[aviao24][voo73] = 1
x[aviao24][voo76] = 1
x[aviao24][voo81] = 1
x[aviao24][voo82] = 1
x[aviao24][voo84] = 1
x[aviao24][voo85] = 1
x[aviao24][voo87] = 1
x[aviao24][voo92] = 1
x[aviao24][voo94] = 1
x[aviao24][voo95] = 1
x[aviao24][voo100] = 1
x[aviao24][voo102] = 1
x[aviao24][voo110] = 1
x[aviao24][voo117] = 1
x[aviao24][voo120] = 1
x[aviao24][voo122] = 1
x[aviao24][voo123] = 1
x[aviao24][voo127] = 1
x[aviao24][voo130] = 1
x[aviao24][voo133] = 1
x[aviao24][voo135] = 1
x[aviao24][voo136] = 1
x[aviao24][voo141] = 1
x[aviao24][voo148] = 1
x[aviao24][voo154] = 1
x[aviao24][voo161] = 1
x[aviao24][voo164] = 1
x[aviao24][voo167] = 1
x[aviao24][voo170] = 1
x[aviao24][voo172] = 1
x[aviao24][voo176] = 1
x[aviao24][voo177] = 1
x[aviao24][voo178] = 1
x[aviao24][voo179] = 1
x[aviao24][voo184] = 1
x[aviao24][voo189] = 1
x[aviao24][voo193] = 1
x[aviao24][voo198] = 1
x[aviao24][voo199] = 1
x[aviao24][voo201] = 1
x[aviao24][voo204] = 1
x[aviao24][voo205] = 1
x[aviao24][voo207] = 1
x[aviao24][voo209] = 1
x[aviao24][voo210] = 1
x[aviao24][voo211] = 1
x[aviao24][voo220] = 1
x[aviao24][voo225] = 1


y[aviao0][aeroporto0][dia0] = 1
y[aviao0][aeroporto0][dia1] = 1
y[aviao0][aeroporto0][dia2] = 1
y[aviao0][aeroporto0][dia3] = 1
y[aviao0][aeroporto0][dia4] = 1
y[aviao0][aeroporto0][dia5] = 1
y[aviao0][aeroporto0][dia6] = 1
y[aviao1][aeroporto0][dia0] = 1
y[aviao1][aeroporto0][dia1] = 1
y[aviao1][aeroporto0][dia2] = 1
y[aviao1][aeroporto0][dia3] = 1
y[aviao1][aeroporto0][dia4] = 1
y[aviao1][aeroporto0][dia5] = 1
y[aviao1][aeroporto0][dia6] = 1
y[aviao2][aeroporto0][dia0] = 1
